#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
 820.00         24.00                  ICSD_43434         -0.86526800
 820.00         25.00                  ICSD_43434         -0.77077000
 820.00         26.00                  ICSD_43434         -0.67712400
 820.00         27.00                  ICSD_43434         -0.58430100
 820.00         28.00                  ICSD_43434         -0.49226900
 820.00         29.00                  ICSD_43434         -0.40101200
 820.00         30.00                  ICSD_43434         -0.31047100
 820.00         31.00                  ICSD_43434         -0.22063800
 820.00         32.00                  ICSD_43434         -0.13148700
 820.00         33.00                  ICSD_43434         -0.04299000
 820.00         34.00                  ICSD_43434          0.04485900
 820.00         35.00                  ICSD_43434          0.13208600
 820.00         36.00                  ICSD_43434          0.21871000
 820.00         37.00                  ICSD_43434          0.30474900
 820.00         38.00               NO_PHASE_DATA          0.00000000
 820.00         39.00               NO_PHASE_DATA          0.00000000
 820.00         40.00               NO_PHASE_DATA          0.00000000
 820.00         41.00               NO_PHASE_DATA          0.00000000
 820.00         42.00               NO_PHASE_DATA          0.00000000
 820.00         43.00               NO_PHASE_DATA          0.00000000
 820.00         44.00               NO_PHASE_DATA          0.00000000
 820.00         45.00               NO_PHASE_DATA          0.00000000
 820.00         46.00               NO_PHASE_DATA          0.00000000
 820.00         47.00               NO_PHASE_DATA          0.00000000
 820.00         48.00               NO_PHASE_DATA          0.00000000
 820.00         49.00               NO_PHASE_DATA          0.00000000
 820.00         50.00               NO_PHASE_DATA          0.00000000
 820.00         51.00               NO_PHASE_DATA          0.00000000
 820.00         52.00               NO_PHASE_DATA          0.00000000
 820.00         53.00               NO_PHASE_DATA          0.00000000
 820.00         54.00               NO_PHASE_DATA          0.00000000
 820.00         55.00               NO_PHASE_DATA          0.00000000
 820.00         56.00               NO_PHASE_DATA          0.00000000
 820.00         57.00               NO_PHASE_DATA          0.00000000
 820.00         58.00               NO_PHASE_DATA          0.00000000
 820.00         59.00               NO_PHASE_DATA          0.00000000
 820.00         60.00               NO_PHASE_DATA          0.00000000
 820.00         61.00               NO_PHASE_DATA          0.00000000
 820.00         62.00               NO_PHASE_DATA          0.00000000
 820.00         63.00               NO_PHASE_DATA          0.00000000
 820.00         64.00               NO_PHASE_DATA          0.00000000
 820.00         65.00               NO_PHASE_DATA          0.00000000
 820.00         66.00               NO_PHASE_DATA          0.00000000
 820.00         67.00               NO_PHASE_DATA          0.00000000
 820.00         68.00               NO_PHASE_DATA          0.00000000
 820.00         69.00               NO_PHASE_DATA          0.00000000
 820.00         70.00               NO_PHASE_DATA          0.00000000
 820.00         71.00               NO_PHASE_DATA          0.00000000
 820.00         72.00               NO_PHASE_DATA          0.00000000
 820.00         73.00               NO_PHASE_DATA          0.00000000
 820.00         74.00               NO_PHASE_DATA          0.00000000
 820.00         75.00               NO_PHASE_DATA          0.00000000
 820.00         76.00               NO_PHASE_DATA          0.00000000
 820.00         77.00               NO_PHASE_DATA          0.00000000
 820.00         78.00               NO_PHASE_DATA          0.00000000
 820.00         79.00               NO_PHASE_DATA          0.00000000
 820.00         80.00               NO_PHASE_DATA          0.00000000
 820.00         81.00               NO_PHASE_DATA          0.00000000
 820.00         82.00               NO_PHASE_DATA          0.00000000
 820.00         83.00               NO_PHASE_DATA          0.00000000
 820.00         84.00               NO_PHASE_DATA          0.00000000
 820.00         85.00               NO_PHASE_DATA          0.00000000
 820.00         86.00               NO_PHASE_DATA          0.00000000
 820.00         87.00               NO_PHASE_DATA          0.00000000
 820.00         88.00               NO_PHASE_DATA          0.00000000
 820.00         89.00               NO_PHASE_DATA          0.00000000
 820.00         90.00               NO_PHASE_DATA          0.00000000
 820.00         91.00               NO_PHASE_DATA          0.00000000
 820.00         92.00               NO_PHASE_DATA          0.00000000
 820.00         93.00               NO_PHASE_DATA          0.00000000
 820.00         94.00               NO_PHASE_DATA          0.00000000
 820.00         95.00               NO_PHASE_DATA          0.00000000
 820.00         96.00               NO_PHASE_DATA          0.00000000
 820.00         97.00               NO_PHASE_DATA          0.00000000
 820.00         98.00               NO_PHASE_DATA          0.00000000
 820.00         99.00               NO_PHASE_DATA          0.00000000
 820.00        100.00               NO_PHASE_DATA          0.00000000
 830.00          0.00               NO_PHASE_DATA          0.00000000
 830.00          1.00                    Rocksalt         -3.56662900
 830.00          2.00                    Rocksalt         -3.40660500
 830.00          3.00                    Rocksalt         -3.25683900
 830.00          4.00                    Rocksalt         -3.11392500
 830.00          5.00                    Rocksalt         -2.97625900
 830.00          6.00                    Rocksalt         -2.84287800
