#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
 340.00         80.00               NO_PHASE_DATA          0.00000000
 340.00         81.00               NO_PHASE_DATA          0.00000000
 340.00         82.00               NO_PHASE_DATA          0.00000000
 340.00         83.00               NO_PHASE_DATA          0.00000000
 340.00         84.00               NO_PHASE_DATA          0.00000000
 340.00         85.00               NO_PHASE_DATA          0.00000000
 340.00         86.00               NO_PHASE_DATA          0.00000000
 340.00         87.00               NO_PHASE_DATA          0.00000000
 340.00         88.00               NO_PHASE_DATA          0.00000000
 340.00         89.00               NO_PHASE_DATA          0.00000000
 340.00         90.00               NO_PHASE_DATA          0.00000000
 340.00         91.00               NO_PHASE_DATA          0.00000000
 340.00         92.00               NO_PHASE_DATA          0.00000000
 340.00         93.00               NO_PHASE_DATA          0.00000000
 340.00         94.00               NO_PHASE_DATA          0.00000000
 340.00         95.00               NO_PHASE_DATA          0.00000000
 340.00         96.00               NO_PHASE_DATA          0.00000000
 340.00         97.00               NO_PHASE_DATA          0.00000000
 340.00         98.00               NO_PHASE_DATA          0.00000000
 340.00         99.00               NO_PHASE_DATA          0.00000000
 340.00        100.00               NO_PHASE_DATA          0.00000000
 350.00          0.00                    Rocksalt         -4.34014400
 350.00          1.00                    Rocksalt         -4.25438200
 350.00          2.00                    Rocksalt         -4.17088700
 350.00          3.00                    Rocksalt         -4.08934800
 350.00          4.00                    Rocksalt         -4.00953000
 350.00          5.00                    Rocksalt         -3.93124600
 350.00          6.00                    Rocksalt         -3.85434700
 350.00          7.00                    Rocksalt         -3.77870800
 350.00          8.00                    Rocksalt         -3.70422600
 350.00          9.00                    Rocksalt         -3.63081300
 350.00         10.00                    Rocksalt         -3.55839400
 350.00         11.00                    Rocksalt         -3.48690100
 350.00         12.00                    Rocksalt         -3.41627800
 350.00         13.00                    Rocksalt         -3.34647300
 350.00         14.00                    Rocksalt         -3.27744100
 350.00         15.00                    Rocksalt         -3.20914000
 350.00         16.00                    Rocksalt         -3.14153400
 350.00         17.00                    Rocksalt         -3.07458900
 350.00         18.00                    Rocksalt         -3.00827400
 350.00         19.00                    Rocksalt         -2.94256300
 350.00         20.00                    Rocksalt         -2.87742800
 350.00         21.00                    Rocksalt         -2.81284700
 350.00         22.00                    Rocksalt         -2.74879700
 350.00         23.00                          B2         -2.68908300
 350.00         24.00                          B2         -2.63126900
 350.00         25.00                          B2         -2.57388000
 350.00         26.00                          B2         -2.51690200
 350.00         27.00                          B2         -2.46032100
 350.00         28.00                          B2         -2.40412300
 350.00         29.00                          B2         -2.34829800
 350.00         30.00                          B2         -2.29283300
 350.00         31.00                          B2         -2.23771900
 350.00         32.00                          B2         -2.18294500
